trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN2022F3519766:2024-12-20T00:22:47Z,10:22:00,10:22:00,StopPoint:OCETGV INOUI-87271007,1,,1,0,
OCESN2023F3748209:2024-12-20T00:22:47Z,14:59:00,14:59:00,StopPoint:OCETGV INOUI-87271007,0,,0,1,
OCESN2023F3748209:2024-12-20T00:22:47Z,16:58:00,16:58:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2050F3517690:2024-12-20T00:22:47Z,07:49:00,07:49:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2050F3517690:2024-12-20T00:22:47Z,09:36:00,09:36:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2051F3516105:2024-12-20T00:22:47Z,12:46:00,12:46:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2051F3516105:2024-12-20T00:22:47Z,13:27:00,13:30:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2051F3516105:2024-12-20T00:22:47Z,14:40:00,14:40:00,StopPoint:OCETGV INOUI-87212027,2,,1,0,
OCESN2054F3516577:2024-12-20T00:22:47Z,06:42:00,06:42:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2054F3516577:2024-12-20T00:22:47Z,07:31:00,07:34:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2054F3516577:2024-12-20T00:22:47Z,08:36:00,08:36:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2056F3747057:2024-12-20T00:22:47Z,20:25:00,20:25:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2056F3747057:2024-12-20T00:22:47Z,22:43:00,22:43:00,StopPoint:OCETGV INOUI-87271007,1,,1,0,
OCESN2058F3521067:2024-12-20T00:22:47Z,14:50:00,14:50:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2058F3521067:2024-12-20T00:22:47Z,16:35:00,16:35:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2058F3589797:2024-12-20T00:22:47Z,14:50:00,14:50:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2058F3589797:2024-12-20T00:22:47Z,16:36:00,16:36:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2059F3519067:2024-12-20T00:22:47Z,10:24:00,10:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2059F3519067:2024-12-20T00:22:47Z,12:09:00,12:09:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2059F3524620:2024-12-20T00:22:47Z,10:25:00,10:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2059F3524620:2024-12-20T00:22:47Z,12:11:00,12:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2060F3515639:2024-12-20T00:22:47Z,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2060F3515639:2024-12-20T00:22:47Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2060F3515743:2024-12-20T00:22:47Z,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2060F3515743:2024-12-20T00:22:47Z,20:43:00,20:43:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2060F3534202:2024-12-20T00:22:47Z,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2060F3534202:2024-12-20T00:22:47Z,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2061F3512263:2024-12-20T00:22:47Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F3512263:2024-12-20T00:22:47Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2061F3512264:2024-12-20T00:22:47Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F3512264:2024-12-20T00:22:47Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2061F3521113:2024-12-20T00:22:47Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F3521113:2024-12-20T00:22:47Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2061F3532942:2024-12-20T00:22:47Z,17:23:00,17:23:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F3532942:2024-12-20T00:22:47Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2061F3534287:2024-12-20T00:22:47Z,17:25:00,17:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2061F3534287:2024-12-20T00:22:47Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2062F3403571:2024-12-20T00:22:47Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F3403571:2024-12-20T00:22:47Z,19:06:00,19:06:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2062F3517681:2024-12-20T00:22:47Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F3517681:2024-12-20T00:22:47Z,19:06:00,19:06:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2062F3517682:2024-12-20T00:22:47Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F3517682:2024-12-20T00:22:47Z,19:06:00,19:06:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2062F3517684:2024-12-20T00:22:47Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F3517684:2024-12-20T00:22:47Z,19:06:00,19:06:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2062F3666284:2024-12-20T00:22:47Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F3666284:2024-12-20T00:22:47Z,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2062F3666287:2024-12-20T00:22:47Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F3666287:2024-12-20T00:22:47Z,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2062F3666292:2024-12-20T00:22:47Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2062F3666292:2024-12-20T00:22:47Z,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2064F3521665:2024-12-20T00:22:47Z,15:19:00,15:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2064F3521665:2024-12-20T00:22:47Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2064F3528388:2024-12-20T00:22:47Z,15:19:00,15:19:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2064F3528388:2024-12-20T00:22:47Z,17:05:00,17:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2065F3254815:2024-12-20T00:22:47Z,09:25:00,09:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2065F3254815:2024-12-20T00:22:47Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2067F3519296:2024-12-20T00:22:47Z,15:55:00,15:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2067F3519296:2024-12-20T00:22:47Z,17:41:00,17:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2067F3519463:2024-12-20T00:22:47Z,15:55:00,15:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2067F3519463:2024-12-20T00:22:47Z,17:41:00,17:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2067F3521704:2024-12-20T00:22:47Z,15:54:00,15:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2067F3521704:2024-12-20T00:22:47Z,17:41:00,17:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2067F3653573:2024-12-20T00:22:47Z,15:54:00,15:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2067F3653573:2024-12-20T00:22:47Z,17:41:00,17:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2068F3515389:2024-12-20T00:22:47Z,08:21:00,08:21:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2068F3515389:2024-12-20T00:22:47Z,10:27:00,10:27:00,StopPoint:OCETGV INOUI-87271007,1,,1,0,
OCESN2069F3521611:2024-12-20T00:22:47Z,10:57:00,10:57:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2069F3521611:2024-12-20T00:22:47Z,12:43:00,12:43:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2071F3427690:2024-12-20T00:22:47Z,21:55:00,21:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2071F3427690:2024-12-20T00:22:47Z,23:40:00,23:40:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2071F3515737:2024-12-20T00:22:47Z,21:55:00,21:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2071F3515737:2024-12-20T00:22:47Z,23:41:00,23:41:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2072F3372057:2024-12-20T00:22:47Z,16:20:00,16:20:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2072F3372057:2024-12-20T00:22:47Z,18:05:00,18:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2072F3515277:2024-12-20T00:22:47Z,16:20:00,16:20:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2072F3515277:2024-12-20T00:22:47Z,18:05:00,18:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2072F3515730:2024-12-20T00:22:47Z,16:20:00,16:20:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2072F3515730:2024-12-20T00:22:47Z,18:05:00,18:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2072F3515731:2024-12-20T00:22:47Z,16:20:00,16:20:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2072F3515731:2024-12-20T00:22:47Z,18:05:00,18:05:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2074F3261577:2024-12-20T00:22:47Z,12:22:00,12:22:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2074F3261577:2024-12-20T00:22:47Z,14:21:00,14:21:00,StopPoint:OCETGV INOUI-87271007,1,,1,0,
OCESN2075F3515908:2024-12-20T00:22:47Z,13:40:00,13:40:00,StopPoint:OCETGV INOUI-87271007,0,,0,1,
OCESN2075F3515908:2024-12-20T00:22:47Z,15:38:00,15:38:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2075F3518337:2024-12-20T00:22:47Z,13:54:00,13:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2075F3518337:2024-12-20T00:22:47Z,15:39:00,15:39:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2075F3521706:2024-12-20T00:22:47Z,13:52:00,13:52:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2075F3521706:2024-12-20T00:22:47Z,15:39:00,15:39:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2075F3531357:2024-12-20T00:22:47Z,13:54:00,13:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2075F3531357:2024-12-20T00:22:47Z,15:39:00,15:39:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2076F3440169:2024-12-20T00:22:47Z,20:25:00,20:25:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2076F3440169:2024-12-20T00:22:47Z,22:15:00,22:15:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2076F3516764:2024-12-20T00:22:47Z,20:25:00,20:25:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2076F3516764:2024-12-20T00:22:47Z,22:14:00,22:14:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2076F3516774:2024-12-20T00:22:47Z,20:25:00,20:25:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2076F3516774:2024-12-20T00:22:47Z,22:14:00,22:14:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2076F3517826:2024-12-20T00:22:47Z,20:25:00,20:25:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2076F3517826:2024-12-20T00:22:47Z,22:14:00,22:14:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2076F3519199:2024-12-20T00:22:47Z,20:25:00,20:25:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2076F3519199:2024-12-20T00:22:47Z,22:13:00,22:13:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2076F3706219:2024-12-20T00:22:47Z,20:25:00,20:25:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2076F3706219:2024-12-20T00:22:47Z,22:13:00,22:13:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2076F3706220:2024-12-20T00:22:47Z,20:25:00,20:25:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2076F3706220:2024-12-20T00:22:47Z,22:13:00,22:13:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2077F3530319:2024-12-20T00:22:47Z,18:54:00,18:54:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2077F3530319:2024-12-20T00:22:47Z,20:40:00,20:40:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2080F3533766:2024-12-18T00:22:08Z,16:16:00,16:16:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F3533766:2024-12-18T00:22:08Z,17:06:00,17:09:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F3533766:2024-12-18T00:22:08Z,17:31:00,17:34:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F3533766:2024-12-18T00:22:08Z,17:55:00,17:58:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F3533766:2024-12-18T00:22:08Z,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2080F3533766:2024-12-18T00:22:08Z,19:56:00,20:06:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN2080F3533766:2024-12-18T00:22:08Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87318964,6,,0,0,
OCESN2080F3533766:2024-12-18T00:22:08Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN2080F3533766:2024-12-18T00:22:08Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN2080F3645811:2024-12-14T00:25:12Z,16:15:00,16:15:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2080F3645811:2024-12-14T00:25:12Z,17:08:00,17:11:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2080F3645811:2024-12-14T00:25:12Z,17:33:00,17:36:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2080F3645811:2024-12-14T00:25:12Z,17:56:00,17:59:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2080F3645811:2024-12-14T00:25:12Z,18:53:00,18:56:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2080F3645811:2024-12-14T00:25:12Z,19:56:00,20:06:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN2080F3645811:2024-12-14T00:25:12Z,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87318964,6,,0,0,
OCESN2080F3645811:2024-12-14T00:25:12Z,21:31:00,21:34:00,StopPoint:OCETGV INOUI-87319012,7,,0,0,
OCESN2080F3645811:2024-12-14T00:25:12Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87751008,8,,1,0,
OCESN2083F3534229:2024-12-20T00:22:47Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2083F3534229:2024-12-20T00:22:47Z,08:23:00,08:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2083F3534229:2024-12-20T00:22:47Z,08:45:00,08:48:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2083F3534229:2024-12-20T00:22:47Z,09:54:00,10:04:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2083F3534229:2024-12-20T00:22:47Z,11:03:00,11:06:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2083F3534229:2024-12-20T00:22:47Z,12:01:00,12:04:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2083F3534229:2024-12-20T00:22:47Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2083F3534229:2024-12-20T00:22:47Z,12:50:00,12:54:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2083F3534229:2024-12-20T00:22:47Z,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2083F3534259:2024-11-29T10:03:28Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2083F3534259:2024-11-29T10:03:28Z,08:23:00,08:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2083F3534259:2024-11-29T10:03:28Z,08:45:00,08:48:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2083F3534259:2024-11-29T10:03:28Z,09:54:00,10:04:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2083F3534259:2024-11-29T10:03:28Z,12:01:00,12:04:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2083F3534259:2024-11-29T10:03:28Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87300822,5,,0,0,
OCESN2083F3534259:2024-11-29T10:03:28Z,12:50:00,12:54:00,StopPoint:OCETGV INOUI-87182063,6,,0,0,
OCESN2083F3534259:2024-11-29T10:03:28Z,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87212027,7,,1,0,
OCESN2083F3539865:2024-11-29T10:03:28Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2083F3539865:2024-11-29T10:03:28Z,08:23:00,08:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2083F3539865:2024-11-29T10:03:28Z,08:45:00,08:48:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2083F3539865:2024-11-29T10:03:28Z,09:54:00,10:04:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2083F3539865:2024-11-29T10:03:28Z,11:03:00,11:06:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2083F3539865:2024-11-29T10:03:28Z,12:01:00,12:04:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2083F3539865:2024-11-29T10:03:28Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2083F3539865:2024-11-29T10:03:28Z,12:50:00,12:54:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2083F3539865:2024-11-29T10:03:28Z,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2083F3539891:2024-11-29T10:03:28Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2083F3539891:2024-11-29T10:03:28Z,08:23:00,08:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2083F3539891:2024-11-29T10:03:28Z,08:45:00,08:48:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2083F3539891:2024-11-29T10:03:28Z,09:54:00,10:04:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2083F3539891:2024-11-29T10:03:28Z,12:01:00,12:04:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2083F3539891:2024-11-29T10:03:28Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87300822,5,,0,0,
OCESN2083F3539891:2024-11-29T10:03:28Z,12:50:00,12:54:00,StopPoint:OCETGV INOUI-87182063,6,,0,0,
OCESN2083F3539891:2024-11-29T10:03:28Z,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87212027,7,,1,0,
OCESN2083F3645873:2024-11-29T10:03:28Z,07:39:00,07:39:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2083F3645873:2024-11-29T10:03:28Z,07:50:00,07:53:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2083F3645873:2024-11-29T10:03:28Z,08:12:00,08:15:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2083F3645873:2024-11-29T10:03:28Z,09:24:00,09:34:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2083F3645873:2024-11-29T10:03:28Z,12:01:00,12:04:00,StopPoint:OCETGV INOUI-87300863,4,,0,0,
OCESN2083F3645873:2024-11-29T10:03:28Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87300822,5,,0,0,
OCESN2083F3645873:2024-11-29T10:03:28Z,12:50:00,12:54:00,StopPoint:OCETGV INOUI-87182063,6,,0,0,
OCESN2083F3645873:2024-11-29T10:03:28Z,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87212027,7,,1,0,
OCESN2083F3646199:2024-11-29T10:03:28Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87751008,0,,0,1,
OCESN2083F3646199:2024-11-29T10:03:28Z,08:23:00,08:26:00,StopPoint:OCETGV INOUI-87319012,1,,0,0,
OCESN2083F3646199:2024-11-29T10:03:28Z,08:45:00,08:48:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN2083F3646199:2024-11-29T10:03:28Z,09:54:00,10:03:00,StopPoint:OCETGV INOUI-87723197,3,,0,0,
OCESN2083F3646199:2024-11-29T10:03:28Z,11:03:00,11:06:00,StopPoint:OCETGV INOUI-87725002,4,,0,0,
OCESN2083F3646199:2024-11-29T10:03:28Z,12:01:00,12:04:00,StopPoint:OCETGV INOUI-87300863,5,,0,0,
OCESN2083F3646199:2024-11-29T10:03:28Z,12:25:00,12:28:00,StopPoint:OCETGV INOUI-87300822,6,,0,0,
OCESN2083F3646199:2024-11-29T10:03:28Z,12:50:00,12:54:00,StopPoint:OCETGV INOUI-87182063,7,,0,0,
OCESN2083F3646199:2024-11-29T10:03:28Z,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87212027,8,,1,0,
OCESN2085F3515905:2024-12-20T00:22:47Z,20:25:00,20:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2085F3515905:2024-12-20T00:22:47Z,21:24:00,21:27:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2085F3515905:2024-12-20T00:22:47Z,21:45:00,21:48:00,StopPoint:OCETGV INOUI-87142109,2,,0,0,
OCESN2085F3515905:2024-12-20T00:22:47Z,22:25:00,22:25:00,StopPoint:OCETGV INOUI-87212027,3,,1,0,
OCESN2085F3746854:2024-12-20T00:22:47Z,20:06:00,20:06:00,StopPoint:OCETGV INOUI-87271007,0,,0,1,
OCESN2085F3746854:2024-12-20T00:22:47Z,22:12:00,22:12:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN2086F3536625:2024-12-20T00:22:47Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2086F3536625:2024-12-20T00:22:47Z,12:31:00,12:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2086F3677327:2024-12-20T00:22:47Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2086F3677327:2024-12-20T00:22:47Z,12:31:00,12:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2086F3709160:2024-12-20T00:22:47Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2086F3709160:2024-12-20T00:22:47Z,12:32:00,12:32:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2086F3746925:2024-12-20T00:22:47Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2086F3746925:2024-12-20T00:22:47Z,12:59:00,12:59:00,StopPoint:OCETGV INOUI-87271007,1,,1,0,
OCESN2087F3533693:2024-12-03T00:25:49Z,09:04:00,09:04:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2087F3533693:2024-12-03T00:25:49Z,09:54:00,09:57:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2087F3533693:2024-12-03T00:25:49Z,10:18:00,10:21:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2087F3533693:2024-12-03T00:25:49Z,10:41:00,10:44:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2087F3533693:2024-12-03T00:25:49Z,11:11:00,11:21:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2087F3533693:2024-12-03T00:25:49Z,12:58:00,13:10:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN2087F3533693:2024-12-03T00:25:49Z,13:46:00,13:51:00,StopPoint:OCETGV INOUI-87763029,6,,0,0,
OCESN2087F3533693:2024-12-03T00:25:49Z,14:26:00,14:29:00,StopPoint:OCETGV INOUI-87318964,7,,0,0,
OCESN2087F3533693:2024-12-03T00:25:49Z,14:49:00,14:52:00,StopPoint:OCETGV INOUI-87319012,8,,0,0,
OCESN2087F3533693:2024-12-03T00:25:49Z,15:06:00,15:06:00,StopPoint:OCETGV INOUI-87751008,9,,1,0,
OCESN2087F3658809:2024-12-11T00:26:38Z,09:02:00,09:02:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2087F3658809:2024-12-11T00:26:38Z,09:55:00,09:58:00,StopPoint:OCETGV INOUI-87182063,1,,0,0,
OCESN2087F3658809:2024-12-11T00:26:38Z,10:20:00,10:22:00,StopPoint:OCETGV INOUI-87300822,2,,0,0,
OCESN2087F3658809:2024-12-11T00:26:38Z,10:42:00,10:44:00,StopPoint:OCETGV INOUI-87300863,3,,0,0,
OCESN2087F3658809:2024-12-11T00:26:38Z,11:11:00,11:21:00,StopPoint:OCETGV INOUI-87713040,4,,0,0,
OCESN2087F3658809:2024-12-11T00:26:38Z,12:58:00,13:07:00,StopPoint:OCETGV INOUI-87723197,5,,0,0,
OCESN2087F3658809:2024-12-11T00:26:38Z,13:46:00,13:51:00,StopPoint:OCETGV INOUI-87763029,6,,0,0,
OCESN2087F3658809:2024-12-11T00:26:38Z,14:26:00,14:29:00,StopPoint:OCETGV INOUI-87318964,7,,0,0,
OCESN2087F3658809:2024-12-11T00:26:38Z,14:49:00,14:52:00,StopPoint:OCETGV INOUI-87319012,8,,0,0,
OCESN2087F3658809:2024-12-11T00:26:38Z,15:06:00,15:06:00,StopPoint:OCETGV INOUI-87751008,9,,1,0,
OCESN2087F3673305:2024-12-11T00:26:38Z,09:02:00,09:02:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
