GUID;IDRESEAU;CODE_LIGNE;LIB_LIGNE;IDGAIA;RG_TRONCON;LIBELLE;LIB_GARE;PK;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
E9948EBE666711E3A7FF01F464E0362D;109551;500000;Ligne de Chartres à Bordeaux-St-Jean;e9948ebe-6667-11e3-a7ff-01f464e0362d;2;;St-Mariens-St-Yzan;572+657;433497.2717999965;6454609.446899999;-0.391511404296322;45.13925731428566;45.13925731428566, -0.3915114042963215;45.139257314266466, -0.3915114042963235;"{""coordinates"": [-0.391511404296323, 45.139257314266466], ""type"": ""Point""}"
E946CD68666711E3A7FF01F464E0362D;125228;958000;Ligne de Bondy à Aulnay-sous-Bois;e946cd68-6667-11e3-a7ff-01f464e0362d;1;;Freinville-Sevran;005+852;664769.201700002;6869680.6763;2.519199900032017;48.92614343773091;48.92614343773091, 2.5191999000320173;48.92614343770919, 2.519199900032017;"{""coordinates"": [2.519199900032017, 48.92614343770919], ""type"": ""Point""}"
474D34002FAF11E5B0FF017864E0362D;169607;860000;Ligne de Dijon-Ville à St-Amour;474d3400-2faf-11e5-b0ff-017864e0362d;1;;St-Jean-de-Losne;344+978;870165.8502999991;6669050.152800001;5.243875302651816;47.09994796241859;47.09994796241859, 5.243875302651816;47.09994796240506, 5.2438753026518174;"{""coordinates"": [5.243875302651817, 47.09994796240506], ""type"": ""Point""}"
E60B4EFA666711E3A7FF01F464E0362D;132487;130000;Ligne de Lutterbach à Kruth;e60b4efa-6667-11e3-a7ff-01f464e0362d;1;;Thann;014+401;1007243.8628999963;6753399.386999998;7.106740399815745;47.809065679058314;47.809065679058314, 7.106740399815745;47.80906567904686, 7.106740399815748;"{""coordinates"": [7.106740399815748, 47.80906567904686], ""type"": ""Point""}"
E64E2234666711E3A7FF01F464E0362D;108866;900000;Ligne de Culoz à Modane (frontière);e64e2234-6667-11e3-a7ff-01f464e0362d;1;;Épierre-St-Léger;185+434;957234.2866000012;6489464.541200001;6.292182545712131;45.45635533607195;45.45635533607195, 6.292182545712131;45.45635533605365, 6.292182545712134;"{""coordinates"": [6.292182545712134, 45.45635533605365], ""type"": ""Point""}"
E882A6A4666711E3A7FF01F464E0362D;108889;072000;Ligne du Trilport à Bazoches;e882a6a4-6667-11e3-a7ff-01f464e0362d;1;;Fère-en-Tardenois;109+680;736727.6165999994;6901117.832199998;3.503965030086555;49.20871896363849;49.20871896363849, 3.5039650300865546;49.208718963618196, 3.503965030086555;"{""coordinates"": [3.503965030086555, 49.208718963618196], ""type"": ""Point""}"
E9C2E846666711E3A7FF01F464E0362D;136657;775000;Ligne de Paray-le-Monial à Givors-Canal;e9c2e846-6667-11e3-a7ff-01f464e0362d;1;;Tassin;113+966;836725.4268999994;6519535.510000002;4.759168219598268;45.7617170213793;45.7617170213793, 4.759168219598268;45.76171702136187, 4.75916821959827;"{""coordinates"": [4.75916821959827, 45.76171702136187], ""type"": ""Point""}"
E90998DE666711E3A7FF01F464E0362D;109586;782000;Ligne de Lyon-St-Paul à Montbrison;e90998de-6667-11e3-a7ff-01f464e0362d;1;;Tassin;005+640;836722.6488000005;6519541.901700001;4.75913431900524;45.76177512090555;45.76177512090555, 4.75913431900524;45.7617751208881, 4.759134319005241;"{""coordinates"": [4.759134319005241, 45.7617751208881], ""type"": ""Point""}"
E6BD2FCE666711E3A7FF01F464E0362D;125229;958000;Ligne de Bondy à Aulnay-sous-Bois;e6bd2fce-6667-11e3-a7ff-01f464e0362d;1;;Freinville-Sevran;005+927;664762.2348000035;6869755.4712000005;2.51909860755919;48.92681564706162;48.92681564706162, 2.5190986075591897;48.92681564703993, 2.5190986075591897;"{""coordinates"": [2.51909860755919, 48.92681564703993], ""type"": ""Point""}"
59046B16C72411E691FF01F064E0362D;172191;159000;Ligne de Haguenau à Hargarten-Falck;59046b16-c724-11e6-91ff-01f064e0362d;1;;Schweighouse-sur-Moder;003+751;1047975.6479000002;6869196.143399999;7.742826149597214;48.82874096591865;48.82874096591865, 7.742826149597214;48.82874096589644, 7.742826149597219;"{""coordinates"": [7.742826149597219, 48.82874096589644], ""type"": ""Point""}"
E9586832666711E3A7FF01F464E0362D;109043;709000;Ligne de Lapeyrouse à Volvic;e9586832-6667-11e3-a7ff-01f464e0362d;1;;Les Ancizes-St-Georges;399+183;687200.8469000012;6536860.5896000005;2.834827212339965;45.93132255784207;45.93132255784207, 2.834827212339965;45.93132255782513, 2.8348272123399645;"{""coordinates"": [2.834827212339964, 45.93132255782513], ""type"": ""Point""}"
E6719B76666711E3A7FF01F464E0362D;109490;880000;Ligne de Mouchard à Bourg-en-Bresse;e6719b76-6667-11e3-a7ff-01f464e0362d;1;;St-Amour;475+895;879193.4980999976;6595218.489999998;5.334079345285624;46.43309508855478;46.43309508855478, 5.334079345285624;46.43309508853929, 5.334079345285626;"{""coordinates"": [5.334079345285626, 46.43309508853929], ""type"": ""Point""}"
E8F89DC6666711E3A7FF01F464E0362D;109165;590000;Ligne des Aubrais-Orléans à Montauban-Ville-Bourbon;e8f89dc6-6667-11e3-a7ff-01f464e0362d;2;;Magnac-Vicq;433+411;578741.5450000018;6504499.498;1.443594275433421;45.62927363526485;45.62927363526485, 1.4435942754334214;45.62927363524703, 1.4435942754334201;"{""coordinates"": [1.44359427543342, 45.62927363524703], ""type"": ""Point""}"
E935E488666711E3A7FF01F464E0362D;109276;072000;Ligne du Trilport à Bazoches;e935e488-6667-11e3-a7ff-01f464e0362d;1;;Neuilly-St-Front;091+647;719735.2137999982;6898643.512600001;3.270686744679686;49.187223732361474;49.187223732361474, 3.2706867446796863;49.187223732341074, 3.270686744679687;"{""coordinates"": [3.270686744679687, 49.187223732341074], ""type"": ""Point""}"
E6F84828666711E3A7FF01F464E0362D;109657;930000;Ligne de Marseille-St-Charles à Vintimille (frontière);e6f84828-6667-11e3-a7ff-01f464e0362d;1;;Vidauban;129+887;978033.8055000007;6265275.008099999;6.433371018012588;43.432173803299214;43.432173803299214, 6.433371018012588;43.43217380327556, 6.433371018012592;"{""coordinates"": [6.433371018012592, 43.43217380327556], ""type"": ""Point""}"
DFF5FF7AABED11EA98FF01F46FB51C27;10196001;895000;Ligne de La Roche-sur-Foron à St-Gervais-les-Bains-Le Fayet;dff5ff7a-abed-11ea-98ff-01f46fb51c27;1;TVP Km 40+571;Sallanches-Combloux-Megève;040+571;981662.189199999;6543859.313200001;6.636439011383919;45.93605288275757;45.93605288275757, 6.636439011383919;45.93605288274063, 6.636439011383922;"{""coordinates"": [6.636439011383922, 45.93605288274063], ""type"": ""Point""}"
E6A6ACB6666711E3A7FF01F464E0362D;109261;119000;Ligne de Colmar-Central à Metzeral;e6a6acb6-6667-11e3-a7ff-01f464e0362d;1;;Munster;018+520;1007980.8012000024;6778928.7031;7.134423284822361;48.038158754836985;48.038158754836985, 7.134423284822361;48.03815875482621, 7.134423284822364;"{""coordinates"": [7.134423284822364, 48.03815875482621], ""type"": ""Point""}"
E71389A8666711E3A7FF01F464E0362D;109228;770000;Ligne de Moulins à Mâcon;e71389a8-6667-11e3-a7ff-01f464e0362d;1;;Montbeugny;013+242;737690.0441000015;6603773.036699999;3.491761330182965;46.53291741346021;46.53291741346021, 3.4917613301829653;46.53291741344501, 3.4917613301829658;"{""coordinates"": [3.491761330182966, 46.53291741344501], ""type"": ""Point""}"
E69C93D8666711E3A7FF01F464E0362D;108778;523000;Ligne de La Possonnière à Niort;e69c93d8-6667-11e3-a7ff-01f464e0362d;1;;Chemillé;020+398;417658.48920000345;6686399.702399999;-0.732113596517094;47.21783114153416;47.21783114153416, -0.7321135965170938;47.21783114152098, -0.7321135965170963;"{""coordinates"": [-0.732113596517096, 47.21783114152098], ""type"": ""Point""}"
ED5A1556A24C11E59CFF011C64E0362D;170041;650000;Ligne de Toulouse à Bayonne;ed5a1556-a24c-11e5-9cff-011c64e0362d;1;PUYOO V3;Puyoô;270+234;383866.3364999965;6277320.221099999;-0.91049575907274;43.52449195222213;43.52449195222213, -0.9104957590727398;43.52449195219869, -0.9104957590727422;"{""coordinates"": [-0.910495759072742, 43.52449195219869], ""type"": ""Point""}"
E917D1BA666711E3A7FF01F464E0362D;109320;656000;Ligne de Puyoô à Dax;e917d1ba-6667-11e3-a7ff-01f464e0362d;1;;Puyoô;270+225;383644.73120000213;6277380.060899999;-0.913269131077973;43.52493094470796;43.52493094470796, -0.9132691310779734;43.52493094468451, -0.9132691310779758;"{""coordinates"": [-0.913269131077976, 43.52493094468451], ""type"": ""Point""}"
E55865A6666711E3A7FF01F464E0362D;109468;905000;Ligne de Lyon-Perrache P1 à Marseille-St-Charles (via Grenoble);e55865a6-6667-11e3-a7ff-01f464e0362d;1;;Serres;256+124;916365.7317999974;6373180.456300002;5.71837772479829;44.42414709266119;44.42414709266119, 5.71837772479829;44.424147092640034, 5.718377724798293;"{""coordinates"": [5.718377724798293, 44.424147092640034], ""type"": ""Point""}"
E6429162666711E3A7FF01F464E0362D;109574;783000;Ligne du Coteau à St-Germain-au-Mont-d'Or;e6429162-6667-11e3-a7ff-01f464e0362d;1;;St-Victor-Thizy;443+257;799147.0790999979;6545532.493099999;4.281196242917453;46.00228968421425;46.00228968421425, 4.281196242917453;46.0022896841975, 4.281196242917455;"{""coordinates"": [4.281196242917455, 46.0022896841975], ""type"": ""Point""}"
E692F168666711E3A7FF01F464E0362D;131324;125000;Ligne de Lutterbach à Rixheim;e692f168-6667-11e3-a7ff-01f464e0362d;1;;;002+602;1022625.8743999973;6748408.673300002;7.308307811613716;47.75683817721236;47.75683817721236, 7.308307811613716;47.756838177200756, 7.308307811613719;"{""coordinates"": [7.308307811613719, 47.756838177200756], ""type"": ""Point""}"
E65E5F16666711E3A7FF01F464E0362D;109408;534000;Ligne de Nantes-État à La Roche-sur-Yon par Ste-Pazanne;e65e5f16-6667-11e3-a7ff-01f464e0362d;1;;Rezé-Pont-Rousseau;001+759;355726.8545999974;6686921.761999998;-1.549502200894426;47.19329945742706;47.19329945742706, -1.549502200894426;47.193299457413815, -1.54950220089443;"{""coordinates"": [-1.54950220089443, 47.193299457413815], ""type"": ""Point""}"
E67F6698666711E3A7FF01F464E0362D;108578;610000;Ligne de Limoges-Bénédictins à Angoulême;e67f6698-6667-11e3-a7ff-01f464e0362d;2;;Aixe-sur-Vienne;412+856;555973.371799998;6523562.853500001;1.145708397865364;45.79646912830951;45.79646912830951, 1.1457083978653635;45.79646912829219, 1.1457083978653617;"{""coordinates"": [1.145708397865362, 45.79646912829219], ""type"": ""Point""}"
E67F0790666711E3A7FF01F464E0362D;109339;613000;Ligne de Nexon à Brive-la-Gaillarde;e67f0790-6667-11e3-a7ff-01f464e0362d;1;;Objat;484+648;575060.7277000025;6464078.754799999;1.406828483895449;45.26471287539302;45.26471287539302, 1.406828483895449;45.26471287537417, 1.406828483895448;"{""coordinates"": [1.406828483895448, 45.26471287537417], ""type"": ""Point""}"
E885C092666711E3A7FF01F464E0362D;109555;621000;Ligne de Coutras à Tulle;e885c092-6667-11e3-a7ff-01f464e0362d;1;;St-Médard-de-Guizières;007+467;459938.8625999987;6439755.129799999;-0.04807588232262;45.01532620481689;45.01532620481689, -0.048075882322619626;45.01532620479733, -0.04807588232262201;"{""coordinates"": [-0.048075882322622, 45.01532620479733], ""type"": ""Point""}"
E89893B6666711E3A7FF01F464E0362D;108789;753000;Ligne de Laroche-Migennes à Cosne;e89893b6-6667-11e3-a7ff-01f464e0362d;1;;Clamecy;226+687;739216.240699999;6707505.0911;3.52059693667432;47.466740174528674;47.466740174528674, 3.52059693667432;47.46674017451622, 3.5205969366743206;"{""coordinates"": [3.520596936674321, 47.46674017451622], ""type"": ""Point""}"
E66A06B0666711E3A7FF01F464E0362D;108591;883000;Ligne de Mâcon à Ambérieu;e66a06b0-6667-11e3-a7ff-01f464e0362d;1;;Ambronay-Priay;061+274;880887.8166000023;6548432.7599;5.338096365361949;46.011532101209326;46.011532101209326, 5.338096365361949;46.01153210119261, 5.338096365361951;"{""coordinates"": [5.338096365361951, 46.01153210119261], ""type"": ""Point""}"
E86EE4C4666711E3A7FF01F464E0362D;109037;657000;Ligne de Lamothe à Arcachon;e86ee4c4-6667-11e3-a7ff-01f464e0362d;1;;Le Teich;044+890;380841.0846000016;6400720.953200001;-1.02560772982549;44.63235011251188;44.63235011251188, -1.0256077298254895;44.63235011249129, -1.0256077298254929;"{""coordinates"": [-1.025607729825493, 44.63235011249129], ""type"": ""Point""}"
E86110C6666711E3A7FF01F464E0362D;108826;930000;Ligne de Marseille-St-Charles à Vintimille (frontière);e86110c6-6667-11e3-a7ff-01f464e0362d;1;;Cuers-Pierrefeu;089+939;950742.3707000017;6242362.321600001;6.085667620378097;43.236360429974035;43.236360429974035, 6.085667620378097;43.236360429949904, 6.085667620378101;"{""coordinates"": [6.085667620378101, 43.236360429949904], ""type"": ""Point""}"
E6B59A16666711E3A7FF01F464E0362D;108617;561000;Ligne de Tours au Mans;e6b59a16-6667-11e3-a7ff-01f464e0362d;1;;Aubigné-Racan;295+902;494932.3620999977;6735397.487;0.26594787595703;47.68701088602898;47.68701088602898, 0.2659478759570295;47.687010886017156, 0.2659478759570271;"{""coordinates"": [0.265947875957027, 47.687010886017156], ""type"": ""Point""}"
A9A1EB46E92611E3B9FF01F864E0362D;157661;640000;Ligne de Bordeaux-St-Jean à Sète-Ville;a9a1eb46-e926-11e3-b9ff-01f864e0362d;1;;Béziers;431+414;717603.1777999997;6248604.130399998;3.2169478910594;43.336368287350794;43.336368287350794, 3.2169478910594;43.336368287326906, 3.2169478910594;"{""coordinates"": [3.2169478910594, 43.336368287326906], ""type"": ""Point""}"
E619F25E666711E3A7FF01F464E0362D;109588;890000;Ligne de Lyon-Perrache à Genève (frontière);e619f25e-6667-11e3-a7ff-01f464e0362d;1;;Tenay-Hauteville;069+330;893797.5952000022;6538914.0757;5.500960316594447;45.92229568025614;45.92229568025614, 5.500960316594447;45.922295680239166, 5.5009603165944485;"{""coordinates"": [5.500960316594449, 45.922295680239166], ""type"": ""Point""}"
E676C5B4666711E3A7FF01F464E0362D;108994;420000;Ligne de Paris-Montparnasse à Brest;e676c5b4-6667-11e3-a7ff-01f464e0362d;1;;Kerhuon;614+966;154045.4447999969;6837706.322000001;-4.38823263180559;48.409605201316694;48.409605201316694, -4.3882326318055895;48.40960520129234, -4.388232631805596;"{""coordinates"": [-4.388232631805596, 48.40960520129234], ""type"": ""Point""}"
E72E2DEE666711E3A7FF01F464E0362D;108917;810000;Ligne de Tarascon à Sète-Ville;e72e2dee-6667-11e3-a7ff-01f464e0362d;1;;Gallargues;048+099;794406.4113000035;6291479.649;4.171254144892028;43.716044049142205;43.716044049142205, 4.1712541448920275;43.71604404911923, 4.171254144892028;"{""coordinates"": [4.171254144892028, 43.71604404911923], ""type"": ""Point""}"
E8610D18666711E3A7FF01F464E0362D;109600;616000;Ligne de Thiviers à St-Aulaire;e8610d18-6667-11e3-a7ff-01f464e0362d;1;;Thiviers;463+440;537008.552199997;6480962.081799999;0.916121738812947;45.408720143186905;45.408720143186905, 0.9161217388129468;45.40872014316847, 0.9161217388129457;"{""coordinates"": [0.916121738812946, 45.40872014316847], ""type"": ""Point""}"
E70A7746666711E3A7FF01F464E0362D;108798;420000;Ligne de Paris-Montparnasse à Brest;e70a7746-6667-11e3-a7ff-01f464e0362d;1;;Condé-sur-Huisne;140+920;540753.2470000014;6811424.4067;0.848904495741087;48.3835959133747;48.3835959133747, 0.8489044957410873;48.3835959133502, 0.8489044957410861;"{""coordinates"": [0.848904495741086, 48.3835959133502], ""type"": ""Point""}"
E6DB685C666711E3A7FF01F464E0362D;109395;798000;Ligne de St-Georges-d'Aurac à St-Étienne-Châteaucreux;e6db685c-6667-11e3-a7ff-01f464e0362d;1;;Pont-de-Lignon;097+865;789212.1405000016;6462916.7250000015;4.137456811955177;45.25981324098422;45.25981324098422, 4.137456811955177;45.25981324096536, 4.137456811955178;"{""coordinates"": [4.137456811955178, 45.25981324096536], ""type"": ""Point""}"
E98F43D6666711E3A7FF01F464E0362D;125223;958000;Ligne de Bondy à Aulnay-sous-Bois;e98f43d6-6667-11e3-a7ff-01f464e0362d;1;;Lycée-Henri-Sellier;004+602;664474.6965999976;6868510.662599999;2.515278860811761;48.91560588094246;48.91560588094246, 2.515278860811761;48.915605880920694, 2.5152788608117604;"{""coordinates"": [2.51527886081176, 48.915605880920694], ""type"": ""Point""}"
E6CCCCA6666711E3A7FF01F464E0362D;109189;722000;Ligne de Béziers à Neussargues;e6cccca6-6667-11e3-a7ff-01f464e0362d;1;;Marvejols;620+309;722348.0377999991;6382896.2820000015;3.281321329690328;44.5447815508992;44.5447815508992, 3.281321329690328;44.544781550878376, 3.2813213296903285;"{""coordinates"": [3.281321329690329, 44.544781550878376], ""type"": ""Point""}"
E98632DE666711E3A7FF01F464E0362D;109063;672000;Ligne de Portet-St-Simon à Puigcerda (frontière);e98632de-6667-11e3-a7ff-01f464e0362d;1;;L'Hospitalet-près-l'Andorre;144+020;601377.7783000022;6166282.729200002;1.800052498712141;42.589521632000455;42.589521632000455, 1.8000524987121411;42.58952163197488, 1.8000524987121402;"{""coordinates"": [1.80005249871214, 42.58952163197488], ""type"": ""Point""}"
E5BB3C90666711E3A7FF01F464E0362D;108621;308000;Ligne de St-Pol-sur-Ternoise à Étaples;e5bb3c90-6667-11e3-a7ff-01f464e0362d;1;;;108+536;624997.9610999972;7034504.4673999995;1.946471928331915;50.40362929251878;50.40362929251878, 1.9464719283319154;50.4036292925041, 1.9464719283319147;"{""coordinates"": [1.946471928331915, 50.4036292925041], ""type"": ""Point""}"
E5968E3C666711E3A7FF01F464E0362D;108832;852000;Ligne de Dole-Ville à Belfort;e5968e3c-6667-11e3-a7ff-01f464e0362d;1;;Deluz;421+727;941735.4126000032;6692931.259199999;6.19949665098765;47.29261556660638;47.29261556660638, 6.1994966509876495;47.29261556659342, 6.19949665098765;"{""coordinates"": [6.19949665098765, 47.29261556659342], ""type"": ""Point""}"
E86AEBAC666711E3A7FF01F464E0362D;109349;860000;Ligne de Dijon-Ville à St-Amour;e86aebac-6667-11e3-a7ff-01f464e0362d;1;;Pagny;352+948;867045.6230999976;6662960.9023;5.200515173565047;47.04593756464846;47.04593756464846, 5.200515173565047;47.04593756463476, 5.200515173565049;"{""coordinates"": [5.200515173565049, 47.04593756463476], ""type"": ""Point""}"
E9ABA39C666711E3A7FF01F464E0362D;133815;650000;Ligne de Toulouse à Bayonne;e9aba39c-6667-11e3-a7ff-01f464e0362d;1;;Fauga;028+290;560770.0221000016;6257569.5671;1.281942062462138;43.403613407313415;43.403613407313415, 1.2819420624621378;43.403613407289676, 1.281942062462137;"{""coordinates"": [1.281942062462137, 43.403613407289676], ""type"": ""Point""}"
E9622514666711E3A7FF01F464E0362D;108801;718000;Ligne de Brive-la-Gaillarde à Toulouse-Matabiau via Capdenac;e9622514-6667-11e3-a7ff-01f464e0362d;1;;Cordes-Vindrac;319+389;611855.2589000016;6330478.84;1.899679182556303;44.067784595852196;44.067784595852196, 1.8996791825563033;44.06778459583012, 1.8996791825563029;"{""coordinates"": [1.899679182556303, 44.06778459583012], ""type"": ""Point""}"
E6981834666711E3A7FF01F464E0362D;125220;958000;Ligne de Bondy à Aulnay-sous-Bois;e6981834-6667-11e3-a7ff-01f464e0362d;1;;Pavillons-sous-Bois;003+077;664247.9397;6867106.5704;2.512303303543358;48.90296687430588;48.90296687430588, 2.5123033035433577;48.902966874284054, 2.5123033035433573;"{""coordinates"": [2.512303303543357, 48.902966874284054], ""type"": ""Point""}"
E695FFFE666711E3A7FF01F464E0362D;108666;315000;Ligne de Montsoult-Maffliers à Luzarches;e695fffe-6667-11e3-a7ff-01f464e0362d;1;;Belloy-St-Martin;029+168;653346.8981000036;6888891.270100001;2.361203045024103;49.09815099951254;49.09815099951254, 2.361203045024103;49.0981509994917, 2.361203045024102;"{""coordinates"": [2.361203045024102, 49.0981509994917], ""type"": ""Point""}"
E9359686666711E3A7FF01F464E0362D;109422;470000;Ligne de Savenay à Landerneau;e9359686-6667-11e3-a7ff-01f464e0362d;1;;Rosporden;664+604;190695.1115999967;6784275.1928;-3.832439579925806;47.96043275687294;47.96043275687294, -3.8324395799258055;47.960432756861934, -3.8324395799258117;"{""coordinates"": [-3.832439579925812, 47.960432756861934], ""type"": ""Point""}"
E88B24B4666711E3A7FF01F464E0362D;108841;177000;Ligne de Thionville à Anzeling;e88b24b4-6667-11e3-a7ff-01f464e0362d;1;;Distroff;009+023;936950.4478999972;6919951.040600002;6.260227352042514;49.335095397692164;49.335095397692164, 6.260227352042514;49.335095397672475, 6.260227352042516;"{""coordinates"": [6.260227352042516, 49.335095397672475], ""type"": ""Point""}"
E63C3A08666711E3A7FF01F464E0362D;116093;146000;Ligne de Vendenheim à Wissembourg;e63c3a08-6667-11e3-a7ff-01f464e0362d;1;;Soultz-sous-Forêts;041+098;1057499.476499997;6881561.388;7.882716421218953;48.934518202563474;48.934518202563474, 7.882716421218953;48.9345182025418, 7.882716421218958;"{""coordinates"": [7.882716421218958, 48.9345182025418], ""type"": ""Point""}"
5CFEF3B0DFBC11E389FF01A464E0362D;157640;830359;Virgule d'Avignon Courtine;5cfef3b0-dfbc-11e3-89ff-01a464e0362d;1;;Avignon-Terminal TER;744+782;843905.9943000004;6315125.75;4.791853384993579;43.920440389979504;43.920440389979504, 4.791853384993579;43.92044038995705, 4.791853384993581;"{""coordinates"": [4.791853384993581, 43.92044038995705], ""type"": ""Point""}"
E567B13C666711E3A7FF01F464E0362D;109401;695000;Ligne de Bourges à Miécaze;e567b13c-6667-11e3-a7ff-01f464e0362d;1;;Reterre;364+368;660368.5372999981;6555901.9395;2.486966758797371;46.101749504947115;46.101749504947115, 2.4869667587973705;46.101749504930645, 2.4869667587973705;"{""coordinates"": [2.486966758797371, 46.101749504930645], ""type"": ""Point""}"
E9C1DB0A666711E3A7FF01F464E0362D;136517;770000;Ligne de Moulins à Mâcon;e9c1db0a-6667-11e3-a7ff-01f464e0362d;1;;Paray-le-Monial;066+945;785464.8095000014;6594723.4318;4.113378817080545;46.447061337408016;46.447061337408016, 4.1133788170805445;46.447061337392576, 4.113378817080545;"{""coordinates"": [4.113378817080545, 46.447061337392576], ""type"": ""Point""}"
E591A4FE666711E3A7FF01F464E0362D;109384;883000;Ligne de Mâcon à Ambérieu;e591a4fe-6667-11e3-a7ff-01f464e0362d;1;;Polliat;027+551;863634.7796000019;6573829.8103;5.124030240101035;46.24452734318952;46.24452734318952, 5.124030240101035;46.24452734317347, 5.124030240101036;"{""coordinates"": [5.124030240101036, 46.24452734317347], ""type"": ""Point""}"
E66E8A7E666711E3A7FF01F464E0362D;109409;074000;Ligne d'Épernay à Reims;e66e8a7e-6667-11e3-a7ff-01f464e0362d;1;;Rilly-la-Montagne;160+734;775918.6469999999;6896802.6886;4.040905519057281;49.16647916815051;49.16647916815051, 4.040905519057281;49.16647916813002, 4.040905519057282;"{""coordinates"": [4.040905519057282, 49.16647916813002], ""type"": ""Point""}"
E9119468666711E3A7FF01F464E0362D;108961;205000;Ligne de Soissons à Givet;e9119468-6667-11e3-a7ff-01f464e0362d;1;;Haybes;186+288;822377.808600001;6991713.578400001;4.705848090671974;50.01200569567411;50.01200569567411, 4.7058480906719735;50.01200569565766, 4.705848090671975;"{""coordinates"": [4.705848090671975, 50.01200569565766], ""type"": ""Point""}"
1CF114F68E0E11E5A8FF01B064E0362D;169990;161000;Ligne de Mommenheim à Sarreguemines;1cf114f6-8e0e-11e5-a8ff-01b064e0362d;1;;Wingen-sur-Moder;030+099;1020814.4904000014;6877802.547699999;7.379915632029862;48.920112314663726;48.920112314663726, 7.379915632029862;48.92011231464199, 7.3799156320298644;"{""coordinates"": [7.379915632029864, 48.92011231464199], ""type"": ""Point""}"
E6699A18666711E3A7FF01F464E0362D;109198;737000;Ligne de Castres à Bédarieux;e6699a18-6667-11e3-a7ff-01f464e0362d;1;;Mazamet;385+203;649414.4180999994;6266734.248100001;2.374807435653445;43.497891075793675;43.497891075793675, 2.3748074356534454;43.49789107577016, 2.3748074356534454;"{""coordinates"": [2.374807435653445, 43.49789107577016], ""type"": ""Point""}"
E595CF4E666711E3A7FF01F464E0362D;108896;405000;Ligne d'Argentan à Granville;e595cf4e-6667-11e3-a7ff-01f464e0362d;1;;Flers;045+764;437321.1463999972;6855301.5667;-0.573534215608868;48.7443263394735;48.7443263394735, -0.5735342156088675;48.74432633945087, -0.5735342156088704;"{""coordinates"": [-0.57353421560887, 48.74432633945087], ""type"": ""Point""}"
E9C47A32666711E3A7FF01F464E0362D;136849;679305;Raccordement TGV du SOLER;e9c47a32-6667-11e3-a7ff-01f464e0362d;1;;;001+903;685072.4105999991;6175177.7095;2.818111388051632;42.67607393624729;42.67607393624729, 2.818111388051632;42.6760739362219, 2.818111388051632;"{""coordinates"": [2.818111388051632, 42.6760739362219], ""type"": ""Point""}"
E698A9B2666711E3A7FF01F464E0362D;108715;420000;Ligne de Paris-Montparnasse à Brest;e698a9b2-6667-11e3-a7ff-01f464e0362d;1;;Broons;427+814;312253.48650000244;6816532.671999998;-2.235848636810356;48.33337010654855;48.33337010654855, -2.2358486368103563;48.33337010652377, -2.2358486368103594;"{""coordinates"": [-2.235848636810359, 48.33337010652377], ""type"": ""Point""}"
8218201C4E4E11EA80FF0130B2273146;10158000;892000;Ligne de Longeray-Léaz au Bouveret;8218201c-4e4e-11ea-80ff-0130b2273146;1;TVP Km 211,335;Évian-les-Bains;211+335;974819.003700003;6594867.010200001;6.578030783193917;46.39770356056096;46.39770356056096, 6.578030783193917;46.397703560545374, 6.5780307831939195;"{""coordinates"": [6.57803078319392, 46.397703560545374], ""type"": ""Point""}"
E687AE00666711E3A7FF01F464E0362D;109279;430000;Ligne du Mans à Mézidon;e687ae00-6667-11e3-a7ff-01f464e0362d;1;;Neuville-sur-Sarthe;009+865;491482.6325000003;6778144.280699998;0.199790147044718;48.07039776072107;48.07039776072107, 0.19979014704471845;48.07039776071039, 0.19979014704471648;"{""coordinates"": [0.199790147044716, 48.07039776071039], ""type"": ""Point""}"
E8E7FBBA666711E3A7FF01F464E0362D;116412;886000;Ligne de Lyon-St-Clair à Bourg-en-Bresse;e8e7fbba-6667-11e3-a7ff-01f464e0362d;1;Echets;Les Échets;020+691;848209.3489999995;6532296.200300001;4.910842365827357;45.87419191353756;45.87419191353756, 4.910842365827357;45.874191913520455, 4.910842365827358;"{""coordinates"": [4.910842365827358, 45.874191913520455], ""type"": ""Point""}"
2C0044AA456311E698FF01B864E0362D;171872;830900;Voies de liaison de Dijon à Gevrey-Chambertin;2c0044aa-4563-11e6-98ff-01b864e0362d;2;Traversée n°3;;004+893;852281.5803000033;6684684.5383;5.013409678170357;47.24499088922224;47.24499088922224, 5.013409678170357;47.244990889209134, 5.013409678170358;"{""coordinates"": [5.013409678170358, 47.244990889209134], ""type"": ""Point""}"
E8F8CC74666711E3A7FF01F464E0362D;109151;204000;Ligne de Mohon à Thionville;e8f8cc74-6667-11e3-a7ff-01f464e0362d;2;;Lumes;143+837;828630.4059000015;6960784.517999999;4.783240563825568;49.73298159988859;49.73298159988859, 4.783240563825568;49.732981599870826, 4.7832405638255695;"{""coordinates"": [4.78324056382557, 49.732981599870826], ""type"": ""Point""}"
6E3F6D8C96D211E68EFF016864E0362D;172022;860000;Ligne de Dijon-Ville à St-Amour;6e3f6d8c-96d2-11e6-8eff-016864e0362d;1;;;316+804;853322.9056999981;6690950.1109;5.029300165331383;47.301138256330105;47.301138256330105, 5.029300165331383;47.30113825631717, 5.029300165331385;"{""coordinates"": [5.029300165331385, 47.30113825631717], ""type"": ""Point""}"
